ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-08-23,'002913,°ÂÊ¿¿µ,41.12,41.78,40.33,41.14,40.91,0.21,0.5133,16.5264,5951661,244962700.15,5923418240.0,1480854560.0
2018-08-22,'002913,°ÂÊ¿¿µ,40.91,41.9,40.55,41.0,41.23,-0.32,-0.7761,18.4383,6640175,272923322.83,5893167320.0,1473291830.0
2018-08-21,'002913,°ÂÊ¿¿µ,41.23,42.67,39.39,39.5,38.79,2.44,6.2903,28.9863,10438829,428420519.1,5939263960.0,1484815990.0
2018-08-20,'002913,°ÂÊ¿¿µ,38.79,38.79,36.4,36.4,35.26,3.53,10.0113,16.9616,6108367,229866870.63,5587777080.0,1396944270.0
2018-08-17,'002913,°ÂÊ¿¿µ,35.26,37.24,35.01,37.18,36.89,-1.63,-4.4185,7.0097,2524390,91310133.79,5079273520.0,1269818380.0
2018-08-16,'002913,°ÂÊ¿¿µ,36.89,37.07,34.88,36.1,36.7,0.19,0.5177,6.6195,2383872,87049908.9,5314078280.0,1328519570.0
2018-08-15,'002913,°ÂÊ¿¿µ,36.7,37.4,36.4,36.83,36.97,-0.27,-0.7303,5.9781,2152882,79526695.63,5286708400.0,1321677100.0
2018-08-14,'002913,°ÂÊ¿¿µ,36.97,37.37,36.51,36.88,37.02,-0.05,-0.1351,5.6956,2051170,75712059.89,5325602440.0,1331400610.0
2018-08-13,'002913,°ÂÊ¿¿µ,37.02,37.06,35.15,35.31,36.11,0.91,2.5201,8.0206,2888443,105415814.72,5332805040.0,1333201260.0
2018-08-10,'002913,°ÂÊ¿¿µ,36.11,36.29,34.86,34.86,34.81,1.3,3.7346,8.0452,2897302,103639447.0,5201717720.0,1300429430.0
2018-08-09,'002913,°ÂÊ¿¿µ,34.81,35.27,33.03,33.5,33.55,1.26,3.7556,7.4949,2699143,93780861.8,5014450120.0,1253612530.0
2018-08-08,'002913,°ÂÊ¿¿µ,33.55,35.91,33.5,35.91,35.91,-2.36,-6.572,6.7878,2444500,84683176.7,4832944600.0,1208236150.0
2018-08-07,'002913,°ÂÊ¿¿µ,35.91,35.96,34.66,34.8,34.7,1.21,3.487,5.3516,1927273,68292478.14,5172907320.0,1293226830.0
2018-08-06,'002913,°ÂÊ¿¿µ,34.7,36.38,34.48,36.38,36.48,-1.78,-4.8794,5.4242,1953400,69019843.0,4998604400.0,1249651100.0
2018-08-03,'002913,°ÂÊ¿¿µ,36.48,37.55,36.48,37.34,37.35,-0.87,-2.3293,3.7929,1365937,50438373.35,5255016960.0,1313754240.0
2018-08-02,'002913,°ÂÊ¿¿µ,37.35,38.42,36.46,38.42,38.46,-1.11,-2.8861,6.3501,2286870,84862541.36,5380342200.0,1345085550.0
2018-08-01,'002913,°ÂÊ¿¿µ,38.46,39.56,38.38,38.83,38.92,-0.46,-1.1819,4.3524,1567444,61112588.93,5540239920.0,1385059980.0
2018-07-31,'002913,°ÂÊ¿¿µ,38.92,39.18,38.51,38.95,38.95,-0.03,-0.077,4.0534,1459742,56727338.04,5606503840.0,1401625960.0
2018-07-30,'002913,°ÂÊ¿¿µ,38.95,39.97,38.6,39.61,39.51,-0.56,-1.4174,5.6021,2017501,78947500.14,5610825400.0,1402706350.0
2018-07-27,'002913,°ÂÊ¿¿µ,39.51,40.2,39.49,39.87,39.82,-0.31,-0.7785,5.6759,2044064,81343083.58,5691494520.0,1422873630.0
2018-07-26,'002913,°ÂÊ¿¿µ,39.82,41.7,39.75,41.5,41.7,-1.88,-4.5084,12.1096,4361038,175684502.9,5736150640.0,1434037660.0
2018-07-25,'002913,°ÂÊ¿¿µ,41.7,42.96,41.51,42.25,42.25,-0.55,-1.3018,10.4129,3749996,158418106.52,6006968400.0,1501742100.0
2018-07-24,'002913,°ÂÊ¿¿µ,42.25,42.38,41.33,41.96,41.88,0.37,0.8835,10.9234,3933860,165047266.8,6086197000.0,1521549250.0
2018-07-23,'002913,°ÂÊ¿¿µ,41.88,42.58,41.3,41.98,41.9,-0.02,-0.0477,9.9574,3585974,150498466.05,6032897760.0,1508224440.0
2018-07-20,'002913,°ÂÊ¿¿µ,41.9,42.2,40.6,41.79,42.48,-0.58,-1.3653,13.9057,5007857,207393360.53,6035778800.0,1508944700.0
2018-07-19,'002913,°ÂÊ¿¿µ,42.48,43.57,42.22,42.28,42.4,0.08,0.1887,13.4294,4836327,207044965.48,6119328960.0,1529832240.0
2018-07-18,'002913,°ÂÊ¿¿µ,42.4,44.88,42.34,43.16,41.96,0.44,1.0486,22.2268,8004523,348710986.69,6107804800.0,1526951200.0
2018-07-17,'002913,°ÂÊ¿¿µ,41.96,42.1,40.82,41.9,42.26,-0.3,-0.7099,9.9072,3567878,148213949.16,6044421920.0,1511105480.0
2018-07-16,'002913,°ÂÊ¿¿µ,42.26,42.72,41.66,42.01,42.0,0.26,0.619,11.6081,4180426,176933732.77,6087637520.0,1521909380.0
2018-07-13,'002913,°ÂÊ¿¿µ,42.0,42.74,41.2,41.72,41.7,0.3,0.7194,14.0289,5052241,211848045.7,6050184000.0,1512546000.0
2018-07-12,'002913,°ÂÊ¿¿µ,41.7,42.26,40.8,40.8,40.1,1.6,3.99,16.4819,5935614,247629010.93,6006968400.0,1501742100.0
2018-07-11,'002913,°ÂÊ¿¿µ,40.1,41.01,38.51,41.01,42.12,-2.02,-4.7958,14.9799,5394713,215918864.72,5776485200.0,1444121300.0
2018-07-10,'002913,°ÂÊ¿¿µ,42.12,42.3,40.67,41.11,41.32,0.8,1.9361,14.7608,5315790,221085976.89,6067470240.0,1516867560.0
2018-07-09,'002913,°ÂÊ¿¿µ,41.32,41.32,40.0,40.0,39.8,1.52,3.8191,10.9746,3952298,161322861.13,5952228640.0,1488057160.0
2018-07-06,'002913,°ÂÊ¿¿µ,39.8,40.98,38.82,39.13,38.98,0.82,2.1036,11.0809,3990573,159157533.05,5733269600.0,1433317400.0
2018-07-05,'002913,°ÂÊ¿¿µ,38.98,40.42,38.82,40.0,40.0,-1.02,-2.55,9.2936,3346911,132534910.22,5615146960.0,1403786740.0
2018-07-04,'002913,°ÂÊ¿¿µ,40.0,42.4,39.28,42.3,42.65,-2.65,-6.2134,16.0455,5778450,235529711.76,5762080000.0,1440520000.0
2018-07-03,'002913,°ÂÊ¿¿µ,42.65,42.86,40.5,41.35,40.96,1.69,4.126,16.1754,5825250,245044796.13,6143817800.0,1535954450.0
2018-07-02,'002913,°ÂÊ¿¿µ,40.96,42.88,40.5,41.89,42.25,-1.29,-3.0533,14.6855,5288696,221770493.35,5900369920.0,1475092480.0
2018-06-29,'002913,°ÂÊ¿¿µ,42.25,42.5,40.66,40.66,41.1,1.15,2.7981,15.5306,5593051,234753031.15,6086197000.0,1521549250.0
2018-06-28,'002913,°ÂÊ¿¿µ,41.1,42.4,40.9,41.2,40.85,0.25,0.612,17.2252,6203323,257555930.64,5920537200.0,1480134300.0
2018-06-27,'002913,°ÂÊ¿¿µ,40.85,41.62,40.38,40.96,41.04,-0.19,-0.463,14.1302,5088716,208272646.52,5884524200.0,1471131050.0
2018-06-26,'002913,°ÂÊ¿¿µ,41.04,41.63,38.16,38.27,38.69,2.35,6.0739,17.9203,6453650,259991548.14,5911894080.0,1477973520.0
2018-06-25,'002913,°ÂÊ¿¿µ,38.69,39.95,38.31,38.81,38.29,0.4,1.0447,12.6716,4563433,178419175.93,5573371880.0,1393342970.0
2018-06-22,'002913,°ÂÊ¿¿µ,38.29,38.97,36.45,36.45,37.74,0.55,1.4573,12.2584,4414626,167855509.56,5515751080.0,1378937770.0
2018-06-21,'002913,°ÂÊ¿¿µ,37.74,42.42,37.6,41.02,41.38,-3.64,-8.7965,22.2335,8006948,320369271.56,5436522480.0,1359130620.0
2018-06-20,'002913,°ÂÊ¿¿µ,41.38,42.88,39.19,39.53,43.38,-2.0,-4.6104,27.2885,9827416,402097514.97,5960871760.0,1490217940.0
2018-06-19,'002913,°ÂÊ¿¿µ,43.38,44.43,43.38,43.38,48.2,-4.82,-10.0,18.474,6653049,289402577.41,6248975760.0,1562243940.0
2018-06-15,'002913,°ÂÊ¿¿µ,48.2,53.0,47.71,50.99,49.45,-1.25,-2.5278,52.6932,18976393,966395438.49,6943306400.0,1735826600.0
2018-06-14,'002913,°ÂÊ¿¿µ,49.45,49.45,44.51,44.99,44.95,4.5,10.0111,29.5803,10652765,511399036.54,7123371400.0,1780842850.0
2018-06-13,'002913,°ÂÊ¿¿µ,44.95,47.9,44.41,47.68,48.6,-3.65,-7.5103,22.6218,8146798,377034898.52,6475137400.0,1618784350.0
2018-06-12,'002913,°ÂÊ¿¿µ,48.6,49.29,44.44,46.26,46.64,1.96,4.2024,28.7504,10353875,489629223.34,7000927200.0,1750231800.0
2018-06-11,'002913,°ÂÊ¿¿µ,46.64,49.5,46.6,47.67,48.21,-1.57,-3.2566,24.8334,8943266,428242926.22,6718585280.0,1679646320.0
2018-06-08,'002913,°ÂÊ¿¿µ,48.21,50.55,45.71,46.02,46.65,1.56,3.3441,31.0611,11186048,543441327.54,6944746920.0,1736186730.0
2018-06-07,'002913,°ÂÊ¿¿µ,46.65,48.57,44.83,46.13,45.97,0.68,1.4792,20.1736,7265121,337871374.29,6720025800.0,1680006450.0
2018-06-06,'002913,°ÂÊ¿¿µ,45.97,47.62,43.28,43.59,43.29,2.68,6.1908,18.5668,6686450,306195154.7,6622070440.0,1655517610.0
2018-06-05,'002913,°ÂÊ¿¿µ,43.29,43.48,42.0,42.01,41.73,1.56,3.7383,9.1982,3312530,141730234.81,6236011080.0,1559002770.0
2018-06-04,'002913,°ÂÊ¿¿µ,41.73,42.3,41.02,41.5,40.79,0.94,2.3045,7.1762,2584365,107916214.97,6011289960.0,1502822490.0
2018-06-01,'002913,°ÂÊ¿¿µ,41.1,42.54,39.99,41.91,42.33,-1.23,-2.9057,9.619,3464102,143257330.66,5920537200.0,1480134300.0
2018-05-31,'002913,°ÂÊ¿¿µ,42.33,42.85,41.55,41.93,41.12,1.21,2.9426,10.8684,3914022,165771427.15,6097721160.0,1524430290.0
2018-05-30,'002913,°ÂÊ¿¿µ,41.12,44.5,41.12,44.5,45.69,-4.57,-10.0022,16.4227,5914301,252372460.35,5923418240.0,1480854560.0
2018-05-29,'002913,°ÂÊ¿¿µ,45.69,47.2,45.5,45.9,47.05,-1.36,-2.8905,13.26,4775308,220534008.39,6581735880.0,1645433970.0
2018-05-28,'002913,°ÂÊ¿¿µ,47.05,49.8,46.1,47.98,47.98,-0.93,-1.9383,20.1703,7263929,346853964.74,6777646600.0,1694411650.0
2018-05-25,'002913,°ÂÊ¿¿µ,47.98,48.97,46.19,46.38,47.07,0.91,1.9333,25.0919,9036355,430434730.59,6911614960.0,1727903740.0
2018-05-24,'002913,°ÂÊ¿¿µ,47.07,48.99,45.67,45.67,45.99,1.08,2.3483,24.8891,8963326,426225677.65,6780527640.0,1695131910.0
2018-05-23,'002913,°ÂÊ¿¿µ,45.99,48.4,45.7,45.91,46.3,-0.31,-0.6695,20.6443,7434627,347309144.07,6624951480.0,1656237870.0
2018-05-22,'002913,°ÂÊ¿¿µ,46.3,46.45,44.41,44.75,44.59,1.71,3.8349,16.049,5779710,265003755.38,6669607600.0,1667401900.0
2018-05-21,'002913,°ÂÊ¿¿µ,44.59,44.91,43.9,43.91,43.48,1.11,2.5529,9.6401,3471689,154339328.45,6423278680.0,1605819670.0
2018-05-18,'002913,°ÂÊ¿¿µ,43.48,43.9,42.51,43.9,43.67,-0.19,-0.4351,6.8169,2454953,106085557.17,6263380960.0,1565845240.0
2018-05-17,'002913,°ÂÊ¿¿µ,43.67,44.27,43.31,43.37,43.37,0.3,0.6917,5.361,1930645,84524646.37,6290750840.0,1572687710.0
2018-05-16,'002913,°ÂÊ¿¿µ,43.37,44.4,43.23,44.2,44.95,-1.58,-3.515,9.1227,3285373,144043048.4,6247535240.0,1561883810.0
2018-05-15,'002913,°ÂÊ¿¿µ,44.95,45.05,43.09,44.6,45.49,-0.54,-1.1871,13.4119,4830029,212548602.0,6475137400.0,1618784350.0
2018-05-14,'002913,°ÂÊ¿¿µ,45.49,48.0,45.3,46.56,45.22,0.27,0.5971,16.2604,5855867,272145782.88,6552925480.0,1638231370.0
2018-05-11,'002913,°ÂÊ¿¿µ,45.22,46.46,45.0,45.66,45.45,-0.23,-0.5061,8.7806,3162142,144612186.55,6514031440.0,1628507860.0
2018-05-10,'002913,°ÂÊ¿¿µ,45.45,46.59,44.77,46.4,46.45,-1.0,-2.1529,11.6182,4184053,190443061.55,6547163400.0,1636790850.0
2018-05-09,'002913,°ÂÊ¿¿µ,46.45,46.6,45.67,46.6,46.85,-0.4,-0.8538,12.334,4441859,204792508.23,6691215400.0,1672803850.0
2018-05-08,'002913,°ÂÊ¿¿µ,46.85,46.99,45.01,45.07,45.28,1.57,3.4673,19.3992,6986235,322310975.07,6748836200.0,1687209050.0
2018-05-07,'002913,°ÂÊ¿¿µ,45.28,46.23,44.72,44.72,44.27,1.01,2.2815,15.8628,5712682,260592962.9,6522674560.0,1630668640.0
2018-05-04,'002913,°ÂÊ¿¿µ,44.27,45.45,43.78,45.0,45.69,-1.42,-3.1079,14.7442,5309843,237136573.85,6377182040.0,1594295510.0
2018-05-03,'002913,°ÂÊ¿¿µ,45.69,46.25,42.56,43.19,42.78,2.91,6.8022,20.4096,7350101,327856609.09,6581735880.0,1645433970.0
2018-05-02,'002913,°ÂÊ¿¿µ,42.78,43.67,41.68,43.09,42.82,-0.04,-0.0934,10.2525,3692223,158137860.48,6162544560.0,1540636140.0
2018-04-27,'002913,°ÂÊ¿¿µ,42.82,45.33,42.08,44.84,44.76,-1.94,-4.3342,17.5764,6329791,274879659.12,6168306640.0,1542076660.0
2018-04-26,'002913,°ÂÊ¿¿µ,44.76,47.48,44.7,46.78,47.38,-2.62,-5.5298,24.2118,8719391,402694724.92,6447767520.0,1611941880.0
2018-04-25,'002913,°ÂÊ¿¿µ,47.38,49.53,46.73,48.4,45.99,1.39,3.0224,43.8747,15800585,759400909.52,6825183760.0,1706295940.0
2018-04-24,'002913,°ÂÊ¿¿µ,45.99,45.99,41.12,41.6,41.81,4.18,9.9976,18.2982,6589724,294826446.84,6624951480.0,1656237870.0
2018-04-23,'002913,°ÂÊ¿¿µ,41.81,44.44,40.5,44.0,45.0,-3.19,-7.0889,16.8798,6078928,254856696.82,6022814120.0,1505703530.0
2018-04-20,'002913,°ÂÊ¿¿µ,45.0,46.6,42.87,43.7,44.18,0.82,1.856,22.346,8047455,359372535.08,6482340000.0,1620585000.0
2018-04-19,'002913,°ÂÊ¿¿µ,44.18,44.68,42.38,42.71,42.9,1.28,2.9837,16.0991,5797777,254308830.37,6364217360.0,1591054340.0
2018-04-18,'002913,°ÂÊ¿¿µ,42.9,43.7,39.8,41.17,40.6,2.3,5.665,12.3189,4436398,185994571.77,6179830800.0,1544957700.0
2018-04-17,'002913,°ÂÊ¿¿µ,40.6,43.97,40.55,42.77,42.71,-2.11,-4.9403,12.9099,4649228,197374548.66,5848511200.0,1462127800.0
2018-04-16,'002913,°ÂÊ¿¿µ,42.71,43.49,42.28,43.49,44.49,-1.78,-4.0009,12.2719,4419497,189153492.92,6152460920.0,1538115230.0
2018-04-13,'002913,°ÂÊ¿¿µ,44.49,45.67,44.0,44.25,44.49,0.0,0.0,20.0895,7234837,324934145.42,6408873480.0,1602218370.0
2018-04-12,'002913,°ÂÊ¿¿µ,44.49,44.98,42.68,42.95,42.98,1.51,3.5133,18.7282,6744587,297799685.36,6408873480.0,1602218370.0
2018-04-11,'002913,°ÂÊ¿¿µ,42.98,43.8,42.76,42.79,42.96,0.02,0.0466,10.3621,3731719,161696911.42,6191354960.0,1547838740.0
2018-04-10,'002913,°ÂÊ¿¿µ,42.96,44.66,41.96,44.32,43.97,-1.01,-2.297,12.4419,4480702,193325830.56,6188473920.0,1547118480.0
2018-04-09,'002913,°ÂÊ¿¿µ,43.97,44.0,41.52,42.3,42.9,1.07,2.4942,11.1647,4020740,172995850.14,6333966440.0,1583491610.0
2018-04-04,'002913,°ÂÊ¿¿µ,42.9,44.25,42.8,43.92,43.17,-0.27,-0.6254,12.0979,4356811,189751814.61,6179830800.0,1544957700.0
2018-04-03,'002913,°ÂÊ¿¿µ,43.17,43.68,42.25,42.89,44.11,-0.94,-2.131,12.6692,4562567,196030453.46,6218724840.0,1554681210.0
2018-04-02,'002913,°ÂÊ¿¿µ,44.11,45.38,42.6,43.31,43.32,0.79,1.8236,21.4984,7742210,341115755.16,6354133720.0,1588533430.0
2018-03-30,'002913,°ÂÊ¿¿µ,43.32,43.5,40.97,41.09,40.63,2.69,6.6207,18.1129,6522994,277328052.19,6240332640.0,1560083160.0
2018-03-29,'002913,°ÂÊ¿¿µ,40.63,41.73,40.18,40.35,39.85,0.78,1.9573,11.3356,4082283,167420138.19,5852832760.0,1463208190.0
2018-03-28,'002913,°ÂÊ¿¿µ,39.85,40.93,39.4,39.48,40.63,-0.78,-1.9198,8.5398,3075422,123572390.95,5740472200.0,1435118050.0
2018-03-27,'002913,°ÂÊ¿¿µ,40.63,41.51,39.8,39.9,39.37,1.26,3.2004,13.1153,4723210,192263752.06,5852832760.0,1463208190.0
2018-03-26,'002913,°ÂÊ¿¿µ,39.37,39.46,35.99,37.0,38.43,0.94,2.446,10.3243,3718107,140629667.22,5671327240.0,1417831810.0
2018-03-23,'002913,°ÂÊ¿¿µ,38.43,40.78,38.43,40.7,42.7,-4.27,-10.0,13.4597,4847243,190733302.13,5535918360.0,1383979590.0
2018-03-22,'002913,°ÂÊ¿¿µ,42.7,43.44,42.15,42.15,42.13,0.57,1.353,9.4615,3407362,145774311.27,6151020400.0,1537755100.0
2018-03-21,'002913,°ÂÊ¿¿µ,42.13,44.78,42.09,43.78,43.4,-1.27,-2.9263,14.1167,5083854,221815638.68,6068910760.0,1517227690.0
2018-03-20,'002913,°ÂÊ¿¿µ,43.4,43.68,41.73,42.44,43.5,-0.1,-0.2299,11.1382,4011200,171534279.84,6251856800.0,1562964200.0
2018-03-19,'002913,°ÂÊ¿¿µ,43.5,44.32,41.58,42.81,43.4,0.1,0.2304,14.4807,5214945,224928854.52,6266262000.0,1566565500.0
2018-03-16,'002913,°ÂÊ¿¿µ,43.4,44.86,40.76,40.77,40.92,2.48,6.0606,21.8593,7872204,337251532.37,6251856800.0,1562964200.0
2018-03-15,'002913,°ÂÊ¿¿µ,40.92,43.05,39.63,43.01,43.88,-2.96,-6.7457,19.9552,7186453,297050275.08,5894607840.0,1473651960.0
2018-03-14,'002913,°ÂÊ¿¿µ,43.88,44.84,42.9,43.79,44.66,-0.78,-1.7465,17.469,6291104,275345994.76,6321001760.0,1580250440.0
2018-03-13,'002913,°ÂÊ¿¿µ,44.66,46.19,44.6,46.0,46.79,-2.13,-4.5523,20.8253,7499829,339074470.28,6433362320.0,1608340580.0
2018-03-12,'002913,°ÂÊ¿¿µ,46.79,47.49,45.01,45.4,45.38,1.41,3.1071,31.3386,11285973,524152803.89,6740193080.0,1685048270.0
2018-03-09,'002913,°ÂÊ¿¿µ,45.38,48.28,43.22,44.0,44.84,0.54,1.2043,42.7352,15390235,702704303.23,6537079760.0,1634269940.0
2018-03-08,'002913,°ÂÊ¿¿µ,44.84,44.84,42.01,43.3,40.76,4.08,10.0098,34.9037,12569868,551405993.37,6459291680.0,1614822920.0
2018-03-07,'002913,°ÂÊ¿¿µ,40.76,40.76,40.76,40.76,37.05,3.71,10.0135,6.7442,2428779,98997032.04,5871559520.0,1467889880.0
2018-03-06,'002913,°ÂÊ¿¿µ,37.05,37.55,36.83,36.94,37.19,-0.14,-0.3764,8.29,2985473,110774523.01,5337126600.0,1334281650.0
2018-03-05,'002913,°ÂÊ¿¿µ,37.19,37.87,35.05,35.05,35.13,2.06,5.8639,10.7582,3874346,142140104.82,5357293880.0,1339323470.0
2018-03-02,'002913,°ÂÊ¿¿µ,35.13,36.13,35.07,35.69,35.99,-0.86,-2.3896,4.6622,1678991,59761647.95,5060546760.0,1265136690.0
2018-03-01,'002913,°ÂÊ¿¿µ,35.99,36.35,35.02,35.11,35.4,0.59,1.6667,4.7703,1717914,61620763.23,5184431480.0,1296107870.0
2018-02-28,'002913,°ÂÊ¿¿µ,35.4,35.67,35.2,35.45,36.02,-0.62,-1.7213,4.3959,1583087,56151882.28,5099440800.0,1274860200.0
2018-02-27,'002913,°ÂÊ¿¿µ,36.02,36.35,35.83,36.16,36.35,-0.33,-0.9078,5.9603,2146500,77470208.02,5188753040.0,1297188260.0
2018-02-26,'002913,°ÂÊ¿¿µ,36.35,36.55,35.31,35.32,34.83,1.52,4.3641,7.9971,2879996,103856116.32,5236290200.0,1309072550.0
2018-02-23,'002913,°ÂÊ¿¿µ,34.83,35.12,34.0,34.15,34.22,0.61,1.7826,5.0288,1811024,62841545.32,5017331160.0,1254332790.0
2018-02-22,'002913,°ÂÊ¿¿µ,34.22,34.36,33.78,33.98,33.61,0.61,1.8149,3.2661,1176203,40166661.64,4929459440.0,1232364860.0
2018-02-14,'002913,°ÂÊ¿¿µ,33.61,34.05,33.6,33.7,33.77,-0.16,-0.4738,2.407,866844,29301857.16,4841587720.0,1210396930.0
2018-02-13,'002913,°ÂÊ¿¿µ,33.77,34.35,33.69,34.12,34.05,-0.28,-0.8223,4.3378,1562161,53144991.54,4864636040.0,1216159010.0
2018-02-12,'002913,°ÂÊ¿¿µ,34.05,34.39,33.3,33.61,33.08,0.97,2.9323,4.5062,1622800,55216751.23,4904970600.0,1226242650.0
2018-02-09,'002913,°ÂÊ¿¿µ,33.08,33.68,32.5,33.3,34.37,-1.29,-3.7533,5.4223,1952730,64753965.32,4765240160.0,1191310040.0
2018-02-08,'002913,°ÂÊ¿¿µ,34.37,34.85,33.85,33.89,34.19,0.18,0.5265,5.3045,1910295,65860801.03,4951067240.0,1237766810.0
2018-02-07,'002913,°ÂÊ¿¿µ,34.19,34.9,32.11,34.6,33.5,0.69,2.0597,7.1259,2566250,87272364.23,4925137880.0,1231284470.0
2018-02-06,'002913,°ÂÊ¿¿µ,33.5,37.0,33.5,36.5,37.22,-3.72,-9.9946,7.5731,2727305,96228847.89,4825742000.0,1206435500.0
2018-02-05,'002913,°ÂÊ¿¿µ,37.22,37.98,36.8,36.99,37.72,-0.5,-1.3256,4.6529,1675645,62690114.37,5361615440.0,1340403860.0
2018-02-02,'002913,°ÂÊ¿¿µ,37.72,38.42,36.9,38.0,37.78,-0.06,-0.1588,5.4548,1964454,74309704.45,5433641440.0,1358410360.0
2018-02-01,'002913,°ÂÊ¿¿µ,37.78,41.24,37.02,40.86,40.86,-3.08,-7.5379,8.9567,3225583,125923149.95,5442284560.0,1360571140.0
2018-01-31,'002913,°ÂÊ¿¿µ,40.86,43.18,40.61,43.14,43.32,-2.46,-5.6787,7.9764,2872531,119259401.0,5885964720.0,1471491180.0
2018-01-30,'002913,°ÂÊ¿¿µ,43.32,43.62,43.05,43.21,43.41,-0.09,-0.2073,4.0456,1456959,62972856.83,6240332640.0,1560083160.0
2018-01-29,'002913,°ÂÊ¿¿µ,43.41,44.0,43.01,43.25,43.22,0.19,0.4396,4.7635,1715472,74445566.23,6253297320.0,1563324330.0
2018-01-26,'002913,°ÂÊ¿¿µ,43.22,44.45,43.11,44.0,44.17,-0.95,-2.1508,8.3385,3002950,131172544.6,6225927440.0,1556481860.0
2018-01-25,'002913,°ÂÊ¿¿µ,44.17,45.34,44.15,44.7,44.89,-0.72,-1.6039,7.6384,2750800,123060927.01,6362776840.0,1590694210.0
2018-01-24,'002913,°ÂÊ¿¿µ,44.89,45.35,44.16,44.35,44.53,0.36,0.8084,7.4451,2681211,120204639.54,6466494280.0,1616623570.0
2018-01-23,'002913,°ÂÊ¿¿µ,44.53,44.86,43.77,44.04,44.32,0.21,0.4738,7.1151,2562366,113561814.62,6414635560.0,1603658890.0
2018-01-22,'002913,°ÂÊ¿¿µ,44.32,45.12,43.52,45.12,45.42,-1.1,-2.4218,6.8567,2469286,109160434.79,6384384640.0,1596096160.0
2018-01-19,'002913,°ÂÊ¿¿µ,45.42,46.45,44.88,44.88,44.84,0.58,1.2935,10.8073,3892028,177681128.39,6542841840.0,1635710460.0
2018-01-18,'002913,°ÂÊ¿¿µ,44.84,45.65,44.63,45.17,45.42,-0.58,-1.277,7.6815,2766355,124392969.1,6459291680.0,1614822920.0
2018-01-17,'002913,°ÂÊ¿¿µ,45.42,45.8,43.61,44.36,44.42,1.0,2.2512,11.9503,4303677,193426133.46,6542841840.0,1635710460.0
2018-01-16,'002913,°ÂÊ¿¿µ,44.42,45.1,43.8,43.83,43.81,0.61,1.3924,8.9468,3221994,143220492.74,6398789840.0,1599697460.0
2018-01-15,'002913,°ÂÊ¿¿µ,43.81,45.8,43.5,45.68,45.69,-1.88,-4.1147,11.4405,4120050,181975428.58,6310918120.0,1577729530.0
2018-01-12,'002913,°ÂÊ¿¿µ,45.69,47.46,45.58,46.58,46.86,-1.17,-2.4968,10.4543,3764903,174475051.99,6581735880.0,1645433970.0
2018-01-11,'002913,°ÂÊ¿¿µ,46.86,47.71,45.35,45.35,46.25,0.61,1.3189,13.9948,5039953,236023978.76,6750276720.0,1687569180.0
2018-01-10,'002913,°ÂÊ¿¿µ,46.25,47.97,45.81,47.45,47.38,-1.13,-2.385,12.1646,4380846,205292228.26,6662405000.0,1665601250.0
2018-01-09,'002913,°ÂÊ¿¿µ,47.38,47.54,46.57,47.06,47.6,-0.22,-0.4622,14.9956,5400375,254039571.49,6825183760.0,1706295940.0
2018-01-08,'002913,°ÂÊ¿¿µ,47.6,48.69,45.66,45.75,45.43,2.17,4.7766,20.3225,7318746,345493448.29,6856875200.0,1714218800.0
2018-01-05,'002913,°ÂÊ¿¿µ,45.43,45.99,44.9,45.4,45.83,-0.4,-0.8728,11.79,4245934,192580969.18,6544282360.0,1636070590.0
2018-01-04,'002913,°ÂÊ¿¿µ,45.83,47.05,45.58,45.94,46.09,-0.26,-0.5641,14.6163,5263757,243676007.86,6601903160.0,1650475790.0
2018-01-03,'002913,°ÂÊ¿¿µ,46.09,48.38,45.46,48.3,48.85,-2.76,-5.6499,21.7864,7845938,365362298.45,6639356680.0,1659839170.0
2018-01-02,'002913,°ÂÊ¿¿µ,48.85,49.83,48.01,49.42,47.97,0.88,1.8345,15.9537,5745420,280660020.91,7036940200.0,1759235050.0
